match_id,tournament,map_name,round_num,ct_team,t_team,ct_score,t_score,score_diff,ct_equip_value,t_equip_value,equip_advantage,ct_spend,t_spend,ct_buy_type,t_buy_type,ct_economic_regime,t_economic_regime,ct_consecutive_losses,t_consecutive_losses,half_number,round_in_half,round_phase,is_pistol,is_conversion,is_overtime,baseline_ct_win_prob,bomb_planted,first_kill_side,ct_win_streak,ct_won_lag_1,ct_won_lag_2,ct_won_lag_3,winning_side,ct_wins_round
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,1,Bad News Eagles,Imperial Esports,0,0,0,4100,4250,-150,3300,3450,Full Eco,Full Eco,broke,broke,0,0,1,1,pistol,True,False,False,0.5,True,CT,0,,,,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,2,Bad News Eagles,Imperial Esports,0,1,-1,9950,20050,-10100,10550,17900,Semi Eco,Full Buy,building,full_buy,1,0,1,2,conversion,False,True,False,0.5,True,T,-1,0.0,,,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,3,Bad News Eagles,Imperial Esports,0,2,-2,1600,21550,-19950,1400,3600,Full Eco,Full Buy,broke,full_buy,2,0,1,3,conversion,False,True,False,0.5,True,T,-2,0.0,0.0,,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,4,Bad News Eagles,Imperial Esports,0,3,-3,27000,24100,2900,26000,11700,Full Buy,Full Buy,full_buy,flush,3,0,1,4,gun,False,False,False,0.5,False,CT,0,0.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,5,Bad News Eagles,Imperial Esports,1,3,-2,27200,24400,2800,13050,23400,Full Buy,Full Buy,full_buy,flush,0,1,1,5,gun,False,False,False,0.5,False,CT,1,1.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,6,Bad News Eagles,Imperial Esports,2,3,-1,30150,4200,25950,11550,4850,Full Buy,Full Eco,flush,broke,0,2,1,6,gun,False,False,False,0.5,False,CT,2,1.0,1.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,7,Bad News Eagles,Imperial Esports,3,3,0,30350,24000,6350,4500,23000,Full Buy,Full Buy,flush,flush,0,3,1,7,gun,False,False,False,0.5,True,T,0,1.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,8,Bad News Eagles,Imperial Esports,3,4,-1,28950,21800,7150,27950,17400,Full Buy,Full Buy,flush,full_buy,1,0,1,8,gun,False,False,False,0.5,False,CT,0,0.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,9,Bad News Eagles,Imperial Esports,4,4,0,29850,1400,28450,14350,800,Full Buy,Full Eco,flush,broke,0,1,1,9,gun,False,False,False,0.5,False,CT,1,1.0,0.0,1.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,10,Bad News Eagles,Imperial Esports,5,4,1,29450,23200,6250,9900,22200,Full Buy,Full Buy,flush,flush,0,2,1,10,gun,False,False,False,0.5,True,T,0,1.0,1.0,0.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,11,Bad News Eagles,Imperial Esports,5,5,0,28050,25400,2650,16000,12700,Full Buy,Full Buy,flush,flush,1,0,1,11,gun,False,False,False,0.5,True,CT,-1,0.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,12,Bad News Eagles,Imperial Esports,5,6,-1,13450,25200,-11750,9800,20500,Semi Buy,Full Buy,building,flush,2,0,1,12,gun,False,False,False,0.5,True,T,-2,0.0,0.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,13,Bad News Eagles,Imperial Esports,5,7,-2,25600,25300,300,15650,18900,Full Buy,Full Buy,full_buy,flush,3,0,1,13,gun,False,False,False,0.5,False,T,0,0.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,14,Bad News Eagles,Imperial Esports,6,7,-1,26250,9900,16350,14000,11150,Full Buy,Semi Eco,full_buy,building,0,1,1,14,gun,False,False,False,0.5,False,CT,1,1.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,15,Bad News Eagles,Imperial Esports,7,7,0,30100,9800,20300,14850,10900,Full Buy,Semi Eco,flush,building,0,2,1,15,gun,False,False,False,0.5,False,CT,2,1.0,1.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,16,Bad News Eagles,Imperial Esports,7,8,-1,5050,4200,850,3450,3400,Semi Eco,Full Eco,broke,broke,0,0,2,1,pistol,True,False,False,0.5,True,CT,3,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,17,Bad News Eagles,Imperial Esports,8,8,0,21250,3000,18250,18900,3950,Full Buy,Full Eco,full_buy,broke,0,1,2,2,conversion,False,True,False,0.5,False,CT,4,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,18,Bad News Eagles,Imperial Esports,9,8,1,26550,23900,2650,13800,22900,Full Buy,Full Buy,full_buy,flush,0,2,2,3,conversion,False,True,False,0.5,True,T,0,1.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,19,Bad News Eagles,Imperial Esports,9,9,0,13950,21400,-7450,13550,16700,Semi Buy,Full Buy,building,full_buy,1,0,2,4,gun,False,False,False,0.5,True,T,-1,0.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,20,Bad News Eagles,Imperial Esports,9,10,-1,9000,23850,-14850,600,5750,Semi Eco,Full Buy,building,flush,2,0,2,5,gun,False,False,False,0.5,True,T,-2,0.0,0.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,21,Bad News Eagles,Imperial Esports,9,11,-2,26150,24150,2000,20650,16250,Full Buy,Full Buy,full_buy,flush,3,0,2,6,gun,False,False,False,0.5,False,CT,0,0.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,22,Bad News Eagles,Imperial Esports,10,11,-1,28600,23500,5100,6000,22500,Full Buy,Full Buy,flush,flush,0,1,2,7,gun,False,False,False,0.5,True,CT,1,1.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,23,Bad News Eagles,Imperial Esports,11,11,0,31000,8100,22900,24400,8100,Full Buy,Semi Eco,flush,building,0,2,2,8,gun,False,False,False,0.5,False,CT,2,1.0,1.0,0.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,24,Bad News Eagles,Imperial Esports,12,11,1,31800,12950,18850,9100,13500,Full Buy,Semi Buy,flush,building,0,3,2,9,gun,False,False,False,0.5,False,CT,3,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,25,Bad News Eagles,Imperial Esports,13,11,2,31500,23150,8350,14300,22350,Full Buy,Full Buy,flush,flush,0,4,2,10,gun,False,False,False,0.5,False,CT,4,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,26,Bad News Eagles,Imperial Esports,14,11,3,31850,9750,22100,11900,9750,Full Buy,Semi Eco,flush,building,0,5,2,11,gun,False,False,False,0.5,False,CT,5,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,27,Bad News Eagles,Imperial Esports,15,11,4,31350,25400,5950,19300,24600,Full Buy,Full Buy,flush,flush,0,6,2,12,gun,False,False,False,0.5,True,T,0,1.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,28,Bad News Eagles,Imperial Esports,15,12,3,31350,27250,4100,12050,4300,Full Buy,Full Buy,flush,flush,1,0,2,13,gun,False,False,False,0.5,True,T,-1,0.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m1-inferno,Antwerp,de_inferno,29,Bad News Eagles,Imperial Esports,15,13,2,30900,27650,3250,15150,18050,Full Buy,Full Buy,flush,flush,2,0,2,14,gun,False,False,False,0.5,False,CT,0,0.0,0.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,1,Imperial Esports,Bad News Eagles,0,0,0,4400,4200,200,3400,3400,Full Eco,Full Eco,broke,broke,0,0,1,1,pistol,True,False,False,0.49,True,T,0,,,,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,2,Imperial Esports,Bad News Eagles,0,1,-1,12600,19900,-7300,10850,19100,Semi Buy,Semi Buy,building,full_buy,1,0,1,2,conversion,False,True,False,0.49,True,CT,0,0.0,,,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,3,Imperial Esports,Bad News Eagles,1,1,0,23300,12000,11300,16050,12000,Full Buy,Semi Buy,full_buy,building,0,1,1,3,conversion,False,True,False,0.49,False,CT,1,1.0,0.0,,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,4,Imperial Esports,Bad News Eagles,2,1,1,22500,1200,21300,8800,500,Full Buy,Full Eco,full_buy,broke,0,2,1,4,gun,False,False,False,0.49,False,CT,2,1.0,1.0,0.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,5,Imperial Esports,Bad News Eagles,3,1,2,28750,23100,5650,10050,22100,Full Buy,Full Buy,flush,flush,0,3,1,5,gun,False,False,False,0.49,False,CT,3,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,6,Imperial Esports,Bad News Eagles,4,1,3,30350,4600,25750,9900,6850,Full Buy,Full Eco,flush,broke,0,4,1,6,gun,False,False,False,0.49,False,T,4,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,7,Imperial Esports,Bad News Eagles,5,1,4,31050,24650,6400,20550,24850,Full Buy,Full Buy,flush,flush,0,5,1,7,gun,False,False,False,0.49,False,CT,5,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,8,Imperial Esports,Bad News Eagles,6,1,5,30650,8150,22500,14900,10800,Full Buy,Semi Eco,flush,building,0,6,1,8,gun,False,False,False,0.49,False,CT,6,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,9,Imperial Esports,Bad News Eagles,7,1,6,32600,24050,8550,9650,23050,Full Buy,Full Buy,flush,flush,0,7,1,9,gun,False,False,False,0.49,True,T,0,1.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,10,Imperial Esports,Bad News Eagles,7,2,5,30900,25400,5500,29900,8750,Full Buy,Full Buy,flush,flush,1,0,1,10,gun,False,False,False,0.49,False,CT,-1,0.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,11,Imperial Esports,Bad News Eagles,7,3,4,23400,22750,650,22400,16200,Full Buy,Full Buy,full_buy,flush,2,0,1,11,gun,False,False,False,0.49,True,T,-2,0.0,0.0,1.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,12,Imperial Esports,Bad News Eagles,7,4,3,27400,29600,-2200,9500,9700,Full Buy,Full Buy,full_buy,flush,3,0,1,12,gun,False,False,False,0.49,False,CT,0,0.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,13,Imperial Esports,Bad News Eagles,8,4,4,31450,26350,5100,7300,21950,Full Buy,Full Buy,flush,flush,0,1,1,13,gun,False,False,False,0.49,False,CT,1,1.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,14,Imperial Esports,Bad News Eagles,9,4,5,33100,19750,13350,10900,18950,Full Buy,Semi Buy,flush,full_buy,0,2,1,14,gun,False,False,False,0.49,False,CT,0,1.0,1.0,0.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,15,Imperial Esports,Bad News Eagles,9,5,4,26950,27000,-50,25950,10750,Full Buy,Full Buy,full_buy,flush,1,0,1,15,gun,False,False,False,0.49,False,CT,0,0.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,16,Imperial Esports,Bad News Eagles,5,10,-5,4300,4250,50,3300,3450,Full Eco,Full Eco,broke,broke,0,0,2,1,pistol,True,False,False,0.49,False,CT,1,1.0,0.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,17,Imperial Esports,Bad News Eagles,6,10,-4,20800,1100,19700,18100,600,Full Buy,Full Eco,full_buy,broke,0,1,2,2,conversion,False,True,False,0.49,True,CT,2,1.0,1.0,0.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,18,Imperial Esports,Bad News Eagles,7,10,-3,25000,25100,-100,15300,24100,Full Buy,Full Buy,full_buy,flush,0,2,2,3,conversion,False,True,False,0.49,True,T,0,1.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,19,Imperial Esports,Bad News Eagles,7,11,-4,11750,25100,-13350,11550,15700,Semi Buy,Full Buy,building,flush,1,0,2,4,gun,False,False,False,0.49,True,CT,-1,0.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,20,Imperial Esports,Bad News Eagles,7,12,-5,1700,24900,-23200,1200,7700,Full Eco,Full Buy,broke,flush,2,0,2,5,gun,False,False,False,0.49,True,T,-2,0.0,0.0,1.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,21,Imperial Esports,Bad News Eagles,7,13,-6,22350,25600,-3250,21350,4000,Full Buy,Full Buy,full_buy,flush,3,0,2,6,gun,False,False,False,0.49,False,T,-3,0.0,0.0,0.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,22,Imperial Esports,Bad News Eagles,7,14,-7,16350,25300,-8950,14300,21100,Semi Buy,Full Buy,building,flush,4,0,2,7,gun,False,False,False,0.49,False,T,0,0.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,23,Imperial Esports,Bad News Eagles,8,14,-6,23400,26550,-3150,18400,18150,Full Buy,Full Buy,full_buy,flush,0,1,2,8,gun,False,False,False,0.49,False,CT,1,1.0,0.0,0.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,24,Imperial Esports,Bad News Eagles,9,14,-5,27300,13100,14200,16000,12100,Full Buy,Semi Buy,full_buy,building,0,2,2,9,gun,False,False,False,0.49,True,T,2,1.0,1.0,0.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,25,Imperial Esports,Bad News Eagles,10,14,-4,27550,27150,400,18150,21050,Full Buy,Full Buy,full_buy,flush,0,3,2,10,gun,False,False,False,0.49,False,CT,3,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,26,Imperial Esports,Bad News Eagles,11,14,-3,29550,14300,15250,13400,14100,Full Buy,Semi Buy,flush,full_buy,0,4,2,11,gun,False,False,False,0.49,True,T,4,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,27,Imperial Esports,Bad News Eagles,12,14,-2,32450,26350,6100,20800,25550,Full Buy,Full Buy,flush,flush,0,5,2,12,gun,False,False,False,0.49,True,CT,5,1.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,28,Imperial Esports,Bad News Eagles,13,14,-1,27850,25000,2850,11900,23600,Full Buy,Full Buy,full_buy,flush,0,6,2,13,gun,False,False,False,0.49,True,T,0,1.0,1.0,1.0,T,0
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,29,Imperial Esports,Bad News Eagles,13,15,-2,21600,25000,-3400,20000,9800,Full Buy,Full Buy,full_buy,flush,1,0,2,14,gun,False,False,False,0.49,False,CT,0,0.0,1.0,1.0,CT,1
bad-news-eagles-vs-imperial-m2-mirage,Antwerp,de_mirage,30,Imperial Esports,Bad News Eagles,14,15,-1,29600,23100,6500,18400,22150,Full Buy,Full Buy,flush,flush,0,1,2,15,gun,False,False,False,0.49,True,T,0,1.0,0.0,1.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,1,BIG,FURIA,0,0,0,4400,4450,-50,3400,3450,Full Eco,Full Eco,broke,broke,0,0,1,1,pistol,True,False,False,0.53,True,CT,0,,,,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,2,BIG,FURIA,0,1,-1,7250,19350,-12100,10450,18350,Semi Eco,Semi Buy,broke,full_buy,1,0,1,2,conversion,False,True,False,0.53,True,T,-1,0.0,,,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,3,BIG,FURIA,0,2,-2,5800,23500,-17700,1150,8900,Semi Eco,Full Buy,broke,flush,2,0,1,3,conversion,False,True,False,0.53,True,T,-2,0.0,0.0,,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,4,BIG,FURIA,0,3,-3,27100,24200,2900,26100,6700,Full Buy,Full Buy,full_buy,flush,3,0,1,4,gun,False,False,False,0.53,True,CT,0,0.0,0.0,0.0,CT,1
big-vs-furia-vertigo,Antwerp,de_vertigo,5,BIG,FURIA,1,3,-2,28100,22450,5650,13400,21750,Full Buy,Full Buy,flush,flush,0,1,1,5,gun,False,False,False,0.53,True,T,0,1.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,6,BIG,FURIA,1,4,-3,28900,25200,3700,8050,5900,Full Buy,Full Buy,flush,flush,1,0,1,6,gun,False,False,False,0.53,True,CT,-1,0.0,1.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,7,BIG,FURIA,1,5,-4,25000,25300,-300,24000,20500,Full Buy,Full Buy,full_buy,flush,2,0,1,7,gun,False,False,False,0.53,False,CT,0,0.0,0.0,1.0,CT,1
big-vs-furia-vertigo,Antwerp,de_vertigo,8,BIG,FURIA,2,5,-3,28800,26450,2350,5300,25650,Full Buy,Full Buy,flush,flush,0,1,1,8,gun,False,False,False,0.53,True,CT,0,1.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,9,BIG,FURIA,2,6,-4,28400,25400,3000,23850,12900,Full Buy,Full Buy,flush,flush,1,0,1,9,gun,False,False,False,0.53,True,T,-1,0.0,1.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,10,BIG,FURIA,2,7,-5,7050,25700,-18650,6850,9000,Semi Eco,Full Buy,broke,flush,2,0,1,10,gun,False,False,False,0.53,True,T,-2,0.0,0.0,1.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,11,BIG,FURIA,2,8,-6,29200,25900,3300,20000,12500,Full Buy,Full Buy,flush,flush,3,0,1,11,gun,False,False,False,0.53,True,CT,-3,0.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,12,BIG,FURIA,2,9,-7,24750,25600,-850,23800,13100,Full Buy,Full Buy,full_buy,flush,4,0,1,12,gun,False,False,False,0.53,False,CT,0,0.0,0.0,0.0,CT,1
big-vs-furia-vertigo,Antwerp,de_vertigo,13,BIG,FURIA,3,9,-6,26550,27250,-700,16650,26450,Full Buy,Full Buy,full_buy,flush,0,1,1,13,gun,False,False,False,0.53,True,CT,0,1.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,14,BIG,FURIA,3,10,-7,5750,27450,-21700,5550,9800,Semi Eco,Full Buy,broke,flush,1,0,1,14,gun,False,False,False,0.53,False,T,-1,0.0,1.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,15,BIG,FURIA,3,11,-8,28850,25600,3250,28150,17500,Full Buy,Full Buy,flush,flush,2,0,1,15,gun,False,False,False,0.53,True,CT,-2,0.0,0.0,1.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,16,BIG,FURIA,12,3,9,5050,4450,600,3550,3450,Semi Eco,Full Eco,broke,broke,0,0,2,1,pistol,True,False,False,0.53,True,T,-3,0.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,17,BIG,FURIA,12,4,8,2000,19850,-17850,3350,18200,Full Eco,Semi Buy,broke,full_buy,1,0,2,2,conversion,False,True,False,0.53,True,T,-4,0.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,18,BIG,FURIA,12,5,7,21550,21750,-200,17500,4100,Full Buy,Full Buy,full_buy,full_buy,2,0,2,3,conversion,False,True,False,0.53,False,CT,0,0.0,0.0,0.0,CT,1
big-vs-furia-vertigo,Antwerp,de_vertigo,19,BIG,FURIA,13,5,8,26100,22500,3600,13200,21500,Full Buy,Full Buy,full_buy,flush,0,1,2,4,gun,False,False,False,0.53,True,CT,0,1.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,20,BIG,FURIA,13,6,7,17850,21200,-3350,16850,16500,Semi Buy,Full Buy,building,full_buy,1,0,2,5,gun,False,False,False,0.53,False,T,-1,0.0,1.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,21,BIG,FURIA,13,7,6,3900,22850,-18950,3600,14450,Full Eco,Full Buy,broke,flush,2,0,2,6,gun,False,False,False,0.53,False,CT,-2,0.0,0.0,1.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,22,BIG,FURIA,13,8,5,25550,27350,-1800,24550,17050,Full Buy,Full Buy,full_buy,flush,3,0,2,7,gun,False,False,False,0.53,True,T,-3,0.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,23,BIG,FURIA,13,9,4,18400,27450,-9050,8700,7100,Semi Buy,Full Buy,full_buy,flush,4,0,2,8,gun,False,False,False,0.53,False,T,-4,0.0,0.0,0.0,T,0
big-vs-furia-vertigo,Antwerp,de_vertigo,24,BIG,FURIA,13,10,3,27000,27450,-450,26200,18550,Full Buy,Full Buy,full_buy,flush,5,0,2,9,gun,False,False,False,0.53,False,CT,0,0.0,0.0,0.0,CT,1
big-vs-furia-vertigo,Antwerp,de_vertigo,25,BIG,FURIA,14,10,4,27700,24150,3550,13900,23350,Full Buy,Full Buy,full_buy,flush,0,1,2,10,gun,False,False,False,0.53,False,T,1,1.0,0.0,0.0,CT,1
big-vs-furia-vertigo,Antwerp,de_vertigo,26,BIG,FURIA,15,10,5,28650,14400,14250,15700,8250,Full Buy,Semi Buy,flush,full_buy,0,2,2,11,gun,False,False,False,0.53,False,CT,2,1.0,1.0,0.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,1,BIG,Imperial Esports,0,0,0,4400,4000,400,3400,2800,Full Eco,Full Eco,broke,broke,0,0,1,1,pistol,True,False,False,0.57,True,CT,0,,,,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,2,BIG,Imperial Esports,1,0,1,20750,4200,16550,18350,4800,Full Buy,Full Eco,full_buy,broke,0,1,1,2,conversion,False,True,False,0.57,False,T,1,1.0,,,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,3,BIG,Imperial Esports,2,0,2,24950,23800,1150,12300,22800,Full Buy,Full Buy,full_buy,flush,0,2,1,3,conversion,False,True,False,0.57,True,CT,2,1.0,1.0,,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,4,BIG,Imperial Esports,3,0,3,28800,13650,15150,11200,9350,Full Buy,Semi Buy,flush,building,0,3,1,4,gun,False,False,False,0.57,False,CT,3,1.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,5,BIG,Imperial Esports,4,0,4,30550,25500,5050,14750,24700,Full Buy,Full Buy,flush,flush,0,4,1,5,gun,False,False,False,0.57,True,T,4,1.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,6,BIG,Imperial Esports,5,0,5,30700,25300,5400,23400,24300,Full Buy,Full Buy,flush,flush,0,5,1,6,gun,False,False,False,0.57,True,T,0,1.0,1.0,1.0,T,0
big-vs-imperial-nuke,Antwerp,de_nuke,7,BIG,Imperial Esports,5,1,4,27450,27550,-100,19450,7900,Full Buy,Full Buy,full_buy,flush,1,0,1,7,gun,False,False,False,0.57,False,CT,0,0.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,8,BIG,Imperial Esports,6,1,5,29950,24400,5550,13850,18900,Full Buy,Full Buy,flush,flush,0,1,1,8,gun,False,False,False,0.57,False,CT,1,1.0,0.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,9,BIG,Imperial Esports,7,1,6,30500,14300,16200,11300,13950,Full Buy,Semi Buy,flush,full_buy,0,2,1,9,gun,False,False,False,0.57,False,CT,2,1.0,1.0,0.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,10,BIG,Imperial Esports,8,1,7,29900,20800,9100,14700,19200,Full Buy,Full Buy,flush,full_buy,0,3,1,10,gun,False,False,False,0.57,False,CT,3,1.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,11,BIG,Imperial Esports,9,1,8,30750,8600,22150,9200,8600,Full Buy,Semi Eco,flush,building,0,4,1,11,gun,False,False,False,0.57,False,CT,4,1.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,12,BIG,Imperial Esports,10,1,9,31650,25700,5950,10200,24700,Full Buy,Full Buy,flush,flush,0,5,1,12,gun,False,False,False,0.57,False,CT,5,1.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,13,BIG,Imperial Esports,11,1,10,31450,16150,15300,5800,7750,Full Buy,Semi Buy,flush,full_buy,0,6,1,13,gun,False,False,False,0.57,False,CT,6,1.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,14,BIG,Imperial Esports,12,1,11,31450,20850,10600,9500,19850,Full Buy,Full Buy,flush,full_buy,0,7,1,14,gun,False,False,False,0.57,False,CT,7,1.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,15,BIG,Imperial Esports,13,1,12,32350,18250,14100,11150,17450,Full Buy,Semi Buy,flush,full_buy,0,8,1,15,gun,False,False,False,0.57,False,T,0,1.0,1.0,1.0,T,0
big-vs-imperial-nuke,Antwerp,de_nuke,16,BIG,Imperial Esports,2,13,-11,4400,4200,200,3400,3400,Full Eco,Full Eco,broke,broke,0,0,2,1,pistol,True,False,False,0.57,False,CT,0,0.0,1.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,17,BIG,Imperial Esports,3,13,-10,20050,1200,18850,17250,200,Full Buy,Full Eco,full_buy,broke,0,1,2,2,conversion,False,True,False,0.57,False,CT,1,1.0,0.0,1.0,CT,1
big-vs-imperial-nuke,Antwerp,de_nuke,18,BIG,Imperial Esports,4,13,-9,25600,23550,2050,10100,22550,Full Buy,Full Buy,full_buy,flush,0,2,2,3,conversion,False,True,False,0.57,True,T,0,1.0,1.0,0.0,T,0
big-vs-imperial-nuke,Antwerp,de_nuke,19,BIG,Imperial Esports,4,14,-10,26600,27150,-550,15800,9900,Full Buy,Full Buy,full_buy,flush,1,0,2,4,gun,False,False,False,0.57,True,CT,0,0.0,1.0,1.0,CT,1
