variable,coefficient,std_error,z_value,p_value,odds_ratio
const,0.28873665978164303,0.2383202872138965,1.2115488075192566,0.22568514076138557,1.3347401914701456
ct_won_lag_1,-0.001176888641803666,0.13583274905026627,-0.008664248128911435,0.9930870166791009,0.9988238036200356
regime_building,1.6237618878511537,0.3070783816073821,5.28777662351767,1.2381204143924652e-07,5.072135275676654
regime_full_buy,2.455651526858711,0.26503133163840925,9.265514049520133,1.9413988883611143e-20,11.654023985562935
regime_flush,2.7629788949051264,0.2780181984744649,9.938122432510106,2.8413189150233284e-23,15.846979192022442
t_regime_building,-1.2221556513823957,0.34714539622209134,-3.5205872371716653,0.0004305923256540141,0.29459443905656446
t_regime_full_buy,-2.59365835919323,0.2930813315153083,-8.849619816394744,8.78179370199073e-19,0.07474609123917912
t_regime_flush,-2.6584560392523633,0.2851600407717591,-9.322680807793054,1.1343721114004418e-20,0.07005630246812304
