variable,coefficient,std_error,z_value,p_value,odds_ratio
const,0.14435804753238732,0.08715389693267195,1.6563579210222426,0.0976493572306314,1.1552976859659372
ct_won_lag_1,-0.27664306424382523,0.13969453428499548,-1.9803427933653903,0.04766502333605029,0.7583251221606614
equip_adv_10k,0.9806323787720188,0.07439559632360195,13.181322917374263,1.1240233436164333e-39,2.6661417203700104
